,book_id,authors,original_publication_year,original_title,title,language_code,image_url,comb
3117,8274537,Rachel Renée Russell,2010.0,Tales from a Not-So-Popular Party Girl,"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",,https://images.gr-assets.com/books/1370064608l/8274537.jpg,tales from a not-so-popular party girl rachel renée russell
3118,8252,"Laura Ingalls Wilder, Garth Williams",1933.0,Farmer Boy,"Farmer Boy (Little House, #3)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388446891l/8252.jpg,"farmer boy laura ingalls wilder, garth williams"
3119,7108725,Simon Sinek,2009.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Start with Why: How Great Leaders Inspire Everyone to Take Action,,https://images.gr-assets.com/books/1360936414l/7108725.jpg,start with why: how great leaders inspire everyone to take action simon sinek
3120,17345258,Fannie Flagg,2013.0,The All-Girl Filling Station's Last Reunion,The All-Girl Filling Station's Last Reunion,eng,https://images.gr-assets.com/books/1373052495l/17345258.jpg,the all-girl filling station's last reunion fannie flagg
3121,25354,Dorothy Allison,1992.0,Bastard Out of Carolina,Bastard Out of Carolina,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424648725l/25354.jpg,bastard out of carolina dorothy allison
3122,9464733,Libba Bray,2011.0,Beauty Queens,Beauty Queens,eng,https://images.gr-assets.com/books/1289410187l/9464733.jpg,beauty queens libba bray
3123,4699575,Daniel Suarez,2006.0, Daemon,"Daemon (Daemon, #1)",en-US,https://images.gr-assets.com/books/1432909825l/4699575.jpg, daemon daniel suarez
3124,4035,Scott Turow,1990.0,The Burden of Proof,The Burden of Proof,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425756834l/4035.jpg,the burden of proof scott turow
3125,22299763,Leigh Bardugo,2016.0,Crooked Kingdom,"Crooked Kingdom (Six of Crows, #2)",eng,https://images.gr-assets.com/books/1456172607l/22299763.jpg,crooked kingdom leigh bardugo
3126,758153,Joy Adamson,1960.0,Born Free: A Lioness of Two Worlds,"Born Free: A Lioness of Two Worlds (Story of Elsa, #1)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406563918l/758153.jpg,born free: a lioness of two worlds joy adamson
3127,333867,"Alfred Bester, Neil Gaiman",1955.0,The Stars My Destination,The Stars My Destination,en-US,https://images.gr-assets.com/books/1433671750l/333867.jpg,"the stars my destination alfred bester, neil gaiman"
3128,15839984,Rosamund Hodge,2014.0,Cruel Beauty,"Cruel Beauty (Cruel Beauty Universe, #1)",eng,https://images.gr-assets.com/books/1371652590l/15839984.jpg,cruel beauty rosamund hodge
3129,11289,Dan Simmons,1997.0,The Rise of Endymion,"The Rise of Endymion (Hyperion Cantos, #4)",eng,https://images.gr-assets.com/books/1329609799l/11289.jpg,the rise of endymion dan simmons
3130,3977,Dan Simmons,1996.0,Endymion,"Endymion (Hyperion Cantos, #3)",eng,https://images.gr-assets.com/books/1329611385l/3977.jpg,endymion dan simmons
3131,920607,Shaun Tan,2006.0,The Arrival,The Arrival,eng,https://images.gr-assets.com/books/1312827620l/920607.jpg,the arrival shaun tan
3132,15704486,Brandon Sanderson,2016.0,Calamity,"Calamity (The Reckoners, #3)",eng,https://images.gr-assets.com/books/1437098338l/15704486.jpg,calamity brandon sanderson
3133,10873,Steve Martin,2000.0,Shopgirl: A Novella,Shopgirl,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442525303l/10873._SY475_.jpg,shopgirl: a novella steve martin
3134,24580,Mark Twain,1876.0,Tom Sawyer & Huckleberry Finn,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597509702l/24580.jpg,tom sawyer & huckleberry finn mark twain
3135,15701217,Claire Messud,2013.0,The Woman Upstairs,The Woman Upstairs,eng,https://images.gr-assets.com/books/1345666863l/15701217.jpg,the woman upstairs claire messud
3136,74731,Christopher Moore,2004.0,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)",en-US,https://images.gr-assets.com/books/1331320721l/74731.jpg,the stupidest angel: a heartwarming tale of christmas terror christopher moore
3137,4708,F. Scott Fitzgerald,1922.0,The Beautiful and Damned,The Beautiful and Damned,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347567298l/4708.jpg,the beautiful and damned f. scott fitzgerald
3138,27037,"Augustine of Hippo, Henry Chadwick, Albert Cook Outler",397.0,Confessiones Sancti Patris nostri Augustini,Confessions,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266454051l/27037.jpg,"confessiones sancti patris nostri augustini augustine of hippo, henry chadwick, albert cook outler"
3139,23602562,Kent Haruf,2015.0,Our Souls at Night,Our Souls at Night,,https://images.gr-assets.com/books/1418766517l/23602562.jpg,our souls at night kent haruf
3140,116012,Nora Roberts,2000.0,Carolina Moon,Carolina Moon,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347331523l/116012.jpg,carolina moon nora roberts
3141,16138688,Cathy Marie Buchanan,2012.0,The Painted Girls,The Painted Girls,eng,https://images.gr-assets.com/books/1352484200l/16138688.jpg,the painted girls cathy marie buchanan
3142,13402447,Chanda Hahn,2011.0,UnEnchanted,"UnEnchanted (An Unfortunate Fairy Tale, #1)",eng,https://images.gr-assets.com/books/1327819697l/13402447.jpg,unenchanted chanda hahn
3143,7897478,Sarah Silverman,2010.0,"The Bedwetter: Stories of Courage, Redemption and Pee","The Bedwetter: Stories of Courage, Redemption, and Pee",eng,https://images.gr-assets.com/books/1269295414l/7897478.jpg,"the bedwetter: stories of courage, redemption and pee sarah silverman"
3144,2247142,Patricia Highsmith,1955.0,The Talented Mr. Ripley,"The Talented Mr. Ripley (Ripley, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435426615l/2247142._SY475_.jpg,the talented mr. ripley patricia highsmith
3145,8662836,Simone Elkeles,2011.0,Chain Reaction,"Chain Reaction (Perfect Chemistry, #3)",eng,https://images.gr-assets.com/books/1327881446l/8662836.jpg,chain reaction simone elkeles
3146,390711,James Clavell,1981.0,Noble House,"Noble House (Asian Saga, #5)",en-US,https://images.gr-assets.com/books/1365185986l/390711.jpg,noble house james clavell
3147,28866,Christine Feehan,1999.0,Dark Prince,"Dark Prince (Dark, #1)",eng,https://images.gr-assets.com/books/1405352801l/28866.jpg,dark prince christine feehan
3148,4634266,Masashi Kishimoto,2008.0,NARUTO -ナルト- 巻ノ四十三 ,NARUTO -ナルト- 巻ノ四十三,jpn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1221281979l/4634266.jpg,naruto -ナルト- 巻ノ四十三  masashi kishimoto
3149,16131077,Lauren Beukes,2013.0,The Shining Girls,The Shining Girls,eng,https://images.gr-assets.com/books/1352227705l/16131077.jpg,the shining girls lauren beukes
3150,1128178,Diane Ackerman,2007.0,The Zookeeper's Wife: A War Story,The Zookeeper's Wife,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347606702l/1128178.jpg,the zookeeper's wife: a war story diane ackerman
3151,24499258,David Mitchell,2015.0,Slade House,Slade House,eng,https://images.gr-assets.com/books/1446777435l/24499258.jpg,slade house david mitchell
3152,18170143,Chris Hadfield,2013.0,An Astronaut’s Guide to Life on Earth,An Astronaut's Guide to Life on Earth,eng,https://images.gr-assets.com/books/1380495144l/18170143.jpg,an astronaut’s guide to life on earth chris hadfield
3153,2321296,Melissa Marr,2008.0,"Ink Exchange (Wicked Lovely, #2)","Ink Exchange (Wicked Lovely, #2)",eng,https://images.gr-assets.com/books/1275693727l/2321296.jpg,"ink exchange (wicked lovely, #2) melissa marr"
3154,6621287,"أحلام مستغانمي, Ahlam Mosteghanemi",2009.0,نسيان كوم,com نسيان,ara,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1247786907l/6621287.jpg,"نسيان كوم أحلام مستغانمي, ahlam mosteghanemi"
3155,5347,John Grisham,2003.0,Bleachers,Bleachers,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920942l/5347.jpg,bleachers john grisham
3156,206962,Dr. Seuss,1963.0,Hop on Pop,Hop On Pop,eng,https://images.gr-assets.com/books/1327947739l/206962.jpg,hop on pop dr. seuss
3157,103983,Anthony Horowitz,2002.0,Skeleton Key,"Skeleton Key (Alex Rider, #3)",en-US,https://images.gr-assets.com/books/1306076661l/103983.jpg,skeleton key anthony horowitz
3158,43930,Harlan Coben,2002.0,Gone for Good,Gone for Good,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388200178l/43930.jpg,gone for good harlan coben
3159,45101,Robin Hobb,1999.0,The Mad Ship,"The Mad Ship (Liveship Traders, #2)",en-GB,https://images.gr-assets.com/books/1328628210l/45101.jpg,the mad ship robin hobb
3160,722864,"Joanna Cole, Bruce Degen",1989.0,Inside the Human Body,"Inside the Human Body (The Magic School Bus, #3)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388177016l/722864.jpg,"inside the human body joanna cole, bruce degen"
3161,126507,Michael Connelly,2003.0,Lost Light,"Lost Light (Harry Bosch, #9; Harry Bosch Universe, #11)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388241213l/126507.jpg,lost light michael connelly
3162,20578940,"Holly Black, Cassandra Clare",2014.0,The Iron Trial,"The Iron Trial (Magisterium, #1)",eng,https://images.gr-assets.com/books/1396560808l/20578940.jpg,"the iron trial holly black, cassandra clare"
3163,12962439,"Daniel Abraham, George R.R. Martin, Tommy Patterson",2011.0,A Game of Thrones - The Graphic Novel Volume 1,"A Game of Thrones: The Graphic Novel, Vol. 1",eng,https://images.gr-assets.com/books/1369052110l/12962439.jpg,"a game of thrones - the graphic novel volume 1 daniel abraham, george r.r. martin, tommy patterson"
3164,7091370,Candace Bushnell,2010.0,The Carrie Diaries,"The Carrie Diaries (The Carrie Diaries, #1)",en-US,https://images.gr-assets.com/books/1366214548l/7091370.jpg,the carrie diaries candace bushnell
3165,5181,Bret Lott,1991.0,Jewel (Oprah's Book Club) ,Jewel,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165518059l/5181.jpg,jewel (oprah's book club)  bret lott
3166,228258,"Tim LaHaye, Jerry B. Jenkins",1996.0,Tribulation Force: The Continuing Drama of Those Left Behind,"Tribulation Force (Left Behind, #2)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441204541l/228258._SY475_.jpg,"tribulation force: the continuing drama of those left behind tim lahaye, jerry b. jenkins"
3167,7015635,Michael Pollan,2008.0,Food Rules,Food Rules: An Eater's Manual,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348526224l/7015635.jpg,food rules michael pollan
3168,20316309,خولة حمدي,2012.0,في قلبي أنثى عبرية,في قلبي أنثى عبرية,ara,https://images.gr-assets.com/books/1387912700l/20316309.jpg,في قلبي أنثى عبرية خولة حمدي
3169,263147,Ellen Schreiber,2003.0,Vampire Kisses,"Vampire Kisses (Vampire Kisses, #1)",en-US,https://images.gr-assets.com/books/1345950574l/263147.jpg,vampire kisses ellen schreiber
3170,16044981,Kristin Hannah,2013.0,Fly Away,"Fly Away (Firefly Lane, #2)",eng,https://images.gr-assets.com/books/1355338978l/16044981.jpg,fly away kristin hannah
3171,28689,Tad Williams,1990.0,Stone of Farewell,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441754723l/28689._SY475_.jpg,stone of farewell tad williams
3172,76104,"Adrian Conan Doyle, John Dickson Carr",1954.0,The Exploits of Sherlock Holmes,The Exploits of Sherlock Holmes,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554631048l/76104.jpg,"the exploits of sherlock holmes adrian conan doyle, john dickson carr"
3173,176839,Anna Quindlen,1994.0,One True Thing,One True Thing,,https://images.gr-assets.com/books/1320401814l/176839.jpg,one true thing anna quindlen
3174,23156040,"Elena Ferrante, Ann Goldstein",2013.0,Storia di chi fugge e di chi resta,Those Who Leave and Those Who Stay (The Neapolitan Novels #3),eng,https://images.gr-assets.com/books/1411338052l/23156040.jpg,"storia di chi fugge e di chi resta elena ferrante, ann goldstein"
3175,28250,Trudi Canavan,2002.0,The Novice,"The Novice (Black Magician Trilogy, #2)",eng,https://images.gr-assets.com/books/1327357280l/28250.jpg,the novice trudi canavan
3176,97782,Joshua Ferris,2007.0,Then We Came to the End,Then We Came to the End,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442800496l/97782._SY475_.jpg,then we came to the end joshua ferris
3177,17202452,Monica  Murphy,2013.0,One Week Girlfriend,"One Week Girlfriend (One Week Girlfriend, #1)",eng,https://images.gr-assets.com/books/1361553462l/17202452.jpg,one week girlfriend monica  murphy
3178,45102,Robin Hobb,2000.0,Ship of Destiny,"Ship of Destiny (Liveship Traders, #3)",en-US,https://images.gr-assets.com/books/1403180325l/45102.jpg,ship of destiny robin hobb
3179,15990489,Maeve Binchy,2012.0,A Week in Winter,A Week in Winter,en-GB,https://images.gr-assets.com/books/1346827587l/15990489.jpg,a week in winter maeve binchy
3180,13154952,John Grisham,2012.0,Calico Joe,Calico Joe,,https://images.gr-assets.com/books/1329430545l/13154952.jpg,calico joe john grisham
3181,282356,"Hisaya Nakajo, David Ury",1997.0,花ざかりの君たちへ 1,"Hana-Kimi, Vol. 1 (Hana-Kimi, #1)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388186378l/282356.jpg,"花ざかりの君たちへ 1 hisaya nakajo, david ury"
3182,13928,Juliet Marillier,1999.0,Daughter of the Forest,"Daughter of the Forest  (Sevenwaters, #1)",eng,https://images.gr-assets.com/books/1343589988l/13928.jpg,daughter of the forest juliet marillier
3183,556511,Eric Carle,1984.0,The Very Busy Spider ,The Very Busy Spider,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348983154l/556511.jpg,the very busy spider  eric carle
3184,37738,Judy Blume,1978.0,Freckle Juice,Freckle Juice,eng,https://images.gr-assets.com/books/1295888341l/37738.jpg,freckle juice judy blume
3185,7155145,Seth Godin,2010.0,Linchpin: Are You Indispensable?,Linchpin: Are You Indispensable?,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442610563l/7155145._SY475_.jpg,linchpin: are you indispensable? seth godin
3186,34053,Rudyard Kipling,1902.0,Just So Stories for Little Children,Just So Stories,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053.jpg,just so stories for little children rudyard kipling
3187,78508,Candice Millard,2005.0,The River of Doubt: Theodore Roosevelt's Darkest Journey,The River of Doubt: Theodore Roosevelt's Darkest Journey,en-US,https://images.gr-assets.com/books/1430014768l/78508.jpg,the river of doubt: theodore roosevelt's darkest journey candice millard
3188,4477,"Atul Gawande, Susanne Kuhlmann-Krieg",2002.0,Complications: A Surgeon's Notes on an Imperfect Science,Complications: A Surgeon's Notes on an Imperfect Science,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441151524l/4477._SY475_.jpg,"complications: a surgeon's notes on an imperfect science atul gawande, susanne kuhlmann-krieg"
3189,7779059,Jim Butcher,2010.0,Side Jobs: Stories From The Dresden Files,"Side Jobs: Stories from the Dresden Files (The Dresden Files, #12.5)",eng,https://images.gr-assets.com/books/1269115846l/7779059.jpg,side jobs: stories from the dresden files jim butcher
3190,497164,"Roland Barthes, Richard Howard",1980.0,La chambre claire. Note sur la photographie,Camera Lucida: Reflections on Photography,,https://images.gr-assets.com/books/1312018081l/497164.jpg,"la chambre claire. note sur la photographie roland barthes, richard howard"
3191,690866,Amy Tan,1995.0,The Hundred Secret Senses,The Hundred Secret Senses,en-US,https://images.gr-assets.com/books/1327869967l/690866.jpg,the hundred secret senses amy tan
3192,23638955,Mary Kubica,2015.0,Pretty Baby,Pretty Baby,eng,https://images.gr-assets.com/books/1438274437l/23638955.jpg,pretty baby mary kubica
3193,2595138,Andrew Davidson,2008.0,The Gargoyle,The Gargoyle,eng,https://images.gr-assets.com/books/1368598513l/2595138.jpg,the gargoyle andrew davidson
3194,823,Neal Stephenson,2003.0,Quicksilver,"Quicksilver (The Baroque Cycle, #1)",en-US,https://images.gr-assets.com/books/1377095669l/823.jpg,quicksilver neal stephenson
3195,176327,"Michael Buckley, Peter Ferguson",2005.0,The Fairy-Tale Detectives,"The Fairy-Tale Detectives (The Sisters Grimm, #1)",en-US,https://images.gr-assets.com/books/1349272153l/176327.jpg,"the fairy-tale detectives michael buckley, peter ferguson"
